source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label,label_confidence,fusion_score,reaction_entropy,is_ambiguous,positive_anchor_mass,negative_anchor_mass,baseline_filtered_label,baseline_filtered_score,label_version,split,quality_status
58,539,4,0,9,5,62,7,626,626,RF_POST_000058,මහර රැඳවියන් විසින් බන්ධනාගාර ප්රධාන ජේලර්වරයාගේ කාර්යාලයට හා විනය අංශයට ගිනි තබා ඇති අතර ගින්න මැඩපැවැත්වීමට අවශ්ය ක්රියාමාර්ග මේ වන විට ගෙන ඇති බව බන්ධනාගාර ආරංචි මාර්ග සඳහන් කළේය.,False,sinhala,68da057f766616078ebcf7b3e3bad25d07da8239c7fc7a8dd7ea90fd48d455e3,DUP_68da057f76661607,1,False,626,6.440946540632921,0.8610223642172524,0.8530805687203792,0.006389776357827476,0.007898894154818325,0.0,0.001579778830963665,0.01437699680511182,0.01579778830963665,0.007987220447284345,0.009478672985781991,0.09904153354632587,0.0995260663507109,0.011182108626198083,0.01263823064770932,like,0.8610223642172524,0.7619808306709265,negative,0.196240179310684,-0.22785283675528223,0.2774768227962237,True,0.006389776357827476,0.11022364217252395,negative,-0.8904109589041096,reactionfusion_v1_provisional,test,approved
59,104,4,0,8,0,1,1,118,118,RF_POST_000059,මහර බන්ධනාගාරයේ හටගත් නොසන්සුන්තාව පාලනය කිරීමට මේ වන විට පියවර ගෙන ඇතැයි බන්ධනාගාර දෙපාර්තමේන්තුව පවසයි.,False,sinhala,671e6cc05571ebd0797ab36642cb0be26192559f6f6abad462c1afd39645cf18,DUP_671e6cc05571ebd0,1,False,118,4.77912349311153,0.8813559322033898,0.84,0.03389830508474576,0.04,0.0,0.008,0.06779661016949153,0.072,0.0,0.008,0.00847457627118644,0.016,0.00847457627118644,0.016,like,0.8813559322033898,0.8135593220338984,neutral,0.36959358634867967,0.04173164813952336,0.2514766868920068,True,0.03389830508474576,0.01694915254237288,positive,0.3333333333333333,reactionfusion_v1_provisional,validation,approved
60,2159,28,4,276,26,504,4,3001,3001,RF_POST_000060,එල්ලන්නත් මං ජීවත් වෙලා ඉන්න එපැය පූජිත් - හේමසිරි නඩු තීන්දුව...හිටපු ආරක්ෂක ලේකම් හේමසිරි ප්රනාන්දු මහතා සිදුකළ කරුණු දැක්වීම.,False,sinhala,f4856c98cd5c3db09c3c75be60af89e617afddc39610e24117a0ca71530cdd1c,DUP_f4856c98cd5c3db0,1,False,3001,8.007034012193408,0.7194268577140953,0.7180851063829787,0.009330223258913695,0.00964095744680851,0.0013328890369876708,0.0016622340425531915,0.09196934355214928,0.0920877659574468,0.00866377874041986,0.008976063829787235,0.16794401866044653,0.16788563829787234,0.0013328890369876708,0.0016622340425531915,like,0.7194268577140953,0.5514828390536488,negative,0.26978194510788545,-0.346126285162344,0.44113575493782975,True,0.010063312229256913,0.1692769076974342,negative,-0.8877740616871052,reactionfusion_v1_provisional,train,approved
61,316,2,1,4,19,50,0,392,392,RF_POST_000061,කැලණි ගඟ ආශ්රිතව සුළු ගංවතුර තත්ත්වයක් ගැන අනතුරු ඇඟවීමක්!! තද වර්ෂාපතනය හේතුවෙන් ඉදිරි පැය 48 ඇතුළත,False,sinhala,0480c21f7a077ed5ac9806add3bf22a9f438dcc988ae8d6fd717e5a4c375811f,DUP_0480c21f7a077ed5,1,False,392,5.973809611869261,0.8061224489795918,0.7944862155388471,0.00510204081632653,0.007518796992481203,0.002551020408163265,0.005012531328320802,0.01020408163265306,0.012531328320802004,0.04846938775510204,0.05012531328320802,0.12755102040816327,0.12781954887218044,0.0,0.002506265664160401,like,0.8061224489795918,0.6785714285714286,negative,0.21273642425660938,-0.2572412359910971,0.3453647766651036,True,0.0065051020408163265,0.12755102040816327,negative,-0.9029495718363464,reactionfusion_v1_provisional,train,approved
62,77,1,0,62,0,5,0,145,145,RF_POST_000062,“අපි ඔවුන්ට ඉතා දැඩි ලෙස පහර දෙනවා.. යම් අවස්ථාවකදී ඔවුන් කියාවි අපට මෙය තවදුරටත් දරාගත නොහැකි බව..'' ඉරානයට එරෙහිව - අමෙරිකානු ජනාධිපති ට්රම්ප්,False,sinhala,e2e197c809b350e1bbac15615c21543de91186545e67e6109d0131862bca5fdf,DUP_e2e197c809b350e1,1,False,145,4.983606621708336,0.5310344827586206,0.5131578947368421,0.006896551724137931,0.013157894736842105,0.0,0.006578947368421052,0.42758620689655175,0.4144736842105263,0.0,0.006578947368421052,0.034482758620689655,0.039473684210526314,0.0,0.006578947368421052,like,0.5310344827586206,0.10344827586206896,neutral,0.18127726437220848,-0.08795494464425774,0.4367209253375654,True,0.006896551724137931,0.034482758620689655,negative,-0.6666666666666666,reactionfusion_v1_provisional,test,approved
63,551,210,18,0,1,1,1,782,782,RF_POST_000063,🇱🇰🇱🇰🇱🇰🇱🇰වසර 20කට පසුව පොදුරදමඩුලු ක්රීඩා උලළෙන් ශ්රී ලංකාවට රන් පදක්කමක් රුමේෂ් තරංග පිරිමි හෙල්ල විසිකිරීමේ ඉසව්වේ රන් පදක්කම දිනාගනී,False,sinhala,eb62a434bb889770181d4a8791915cb4d0874e019f8ae53645b9329d9febb3b2,DUP_eb62a434bb889770,1,False,782,6.663132695990803,0.7046035805626598,0.6996197718631179,0.26854219948849106,0.2674271229404309,0.023017902813299233,0.024081115335868188,0.0,0.0012674271229404308,0.0012787723785166241,0.0025348542458808617,0.0012787723785166241,0.0025348542458808617,0.0012787723785166241,0.0025348542458808617,like,0.7046035805626598,0.4360613810741688,positive,0.39020042483661177,0.47759051619249676,0.3659621598571797,False,0.2812020460358056,0.0025575447570332483,positive,0.9819738621000451,reactionfusion_v1_provisional,train,approved
64,1219,317,15,9,147,49,1,1757,1757,RF_POST_000064,හිටපු පොලිස්පති පූජිත් ජයසුන්දරට මරණ දණ්ඩනය නියම කිරීමට කොළඹ ස්ථීර ත්රිපුද්ගල මහාධිකරණය අද (31) නියෝග කර තිබේ.,False,sinhala,ec75b5c7fc495baef9222482d1175e9e160a3b30b30ee27a625e8501a3c1b1a2,DUP_ec75b5c7fc495bae,1,False,1757,7.471932078245122,0.6937962435970404,0.691609977324263,0.18042117245304495,0.18027210884353742,0.008537279453614115,0.009070294784580499,0.005122367672168469,0.005668934240362812,0.08366533864541832,0.08390022675736962,0.027888446215139442,0.02834467120181406,0.0005691519635742744,0.0011337868480725624,like,0.6937962435970404,0.5133750711439955,positive,0.23167425127295085,0.30565021111949464,0.48405633076839316,True,0.18511667615253272,0.028457598178713715,positive,0.7335109926715523,reactionfusion_v1_provisional,train,approved
65,81,13,1,0,0,0,0,95,95,RF_POST_000065,නව හමුදාපතිවරයා ලෙස ලුතිනන් ජෙනරාල් නිලන්ත ප්රේමරත්න මහතා පත් කෙරේ,False,sinhala,2ff8906e19404fe8fd007aa8664480efb774bee5b08317ed6bb3f0899c26b7d9,DUP_2ff8906e19404fe8,1,False,95,4.564348191467836,0.8526315789473684,0.803921568627451,0.1368421052631579,0.13725490196078433,0.010526315789473684,0.0196078431372549,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.00980392156862745,like,0.8526315789473684,0.7157894736842105,positive,0.2226367505739252,0.29654095423056703,0.2343570182319179,True,0.14263157894736844,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
66,729,156,9,4,2,2,0,902,902,RF_POST_000066,"දුම්රියේ වැඩි මිලට ජල බෝතල් අලෙවි කළ ආයතනයකට ලක්ෂ 5ක දඩයක් රු 120ක ට විකිණීමට තිබූ මිලි 1,000ක බෝතලය රු 150කට අලෙවි කර ඇත",False,sinhala,5e245ce9461b1f58ce7f5bb3454621624e61ac158dfe20d5bd0a96dd3eab90d7,DUP_5e245ce9461b1f58,1,False,902,6.805722553416985,0.8082039911308204,0.8030803080308031,0.1729490022172949,0.17271727172717272,0.009977827050997782,0.011001100110011002,0.004434589800443459,0.005500550055005501,0.0022172949002217295,0.0033003300330033004,0.0022172949002217295,0.0033003300330033004,0.0,0.0011001100110011,like,0.8082039911308204,0.6352549889135255,positive,0.2990750704112198,0.3506776083234777,0.2943018448349349,True,0.17843680709534368,0.0022172949002217295,positive,0.9754525928198834,reactionfusion_v1_provisional,train,approved
67,253,23,1,2,1,0,0,280,280,RF_POST_000067,කන්කසන්තරයේ සිට කල්පිටිය දක්වා හම්බන්තොට සිට පොතුවිල් දක්වා ධීවරයන්ට නැවත දැනුම් දෙනතුරු මුහුදු යාම තහනම්,False,sinhala,4c84285b3215e5455b773e63b4a99af26820000b9833b9fd4557b77e41a459a7,DUP_4c84285b3215e545,1,False,280,5.638354669333745,0.9035714285714286,0.8850174216027874,0.08214285714285714,0.08362369337979095,0.0035714285714285713,0.006968641114982578,0.007142857142857143,0.010452961672473868,0.0035714285714285713,0.006968641114982578,0.0,0.003484320557491289,0.0,0.003484320557491289,like,0.9035714285714286,0.8214285714285714,positive,0.17020832491071725,0.18892076880681555,0.19141040681522906,True,0.08410714285714285,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
68,115,12,2,4,0,3,0,136,136,RF_POST_000068,කුඩා වැව් හිදෙන්නට යනවා. වතුර පරිස්සම් කරගන්න වාරි අධ්යක්ෂ ජෙනරාල්ගෙන් ඉල්ලීමක් දෙපාර්තමේන්තුවේ ප්රධාන ජලාශ 73ක් සහ මධ්යම පරිමාණ ජලාශ 210 ක් පවතිනවා,False,sinhala,349c5f3233082b7e72dceda3924d8a4e1bf411fa113a6b1010e887c7f112284d,DUP_349c5f3233082b7e,1,False,136,4.919980925828125,0.8455882352941176,0.8111888111888111,0.08823529411764706,0.09090909090909091,0.014705882352941176,0.02097902097902098,0.029411764705882353,0.03496503496503497,0.0,0.006993006993006993,0.022058823529411766,0.027972027972027972,0.0,0.006993006993006993,like,0.8455882352941176,0.7573529411764706,positive,0.1316306059025947,0.1668985859314362,0.3113909616342385,True,0.09632352941176471,0.022058823529411766,positive,0.6273291925465838,reactionfusion_v1_provisional,test,approved
69,131,1,0,103,3,0,0,238,238,RF_POST_000069,එල්ලිනෝ හමුවේ මහ කන්නේ ඔක්තෝබර් මුල සිට ඇමති වසන්ත සමරසිංහ,False,sinhala,fd6c1fb4d9ddd0d0e7c79ee5c526383633a1467d7368360584ac0b7e139afb17,DUP_fd6c1fb4d9ddd0d0,1,False,238,5.476463551931511,0.5504201680672269,0.5387755102040817,0.004201680672268907,0.00816326530612245,0.0,0.004081632653061225,0.4327731092436975,0.42448979591836733,0.012605042016806723,0.0163265306122449,0.0,0.004081632653061225,0.0,0.004081632653061225,like,0.5504201680672269,0.11764705882352941,neutral,0.612860543700512,0.013673989865986405,0.39530582398717895,True,0.004201680672268907,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved
70,85,2,0,63,0,0,0,150,150,RF_POST_000070,දූෂණයෙන් තොර ආදර්ශවත් පරිපාලන ව්යුහයක් ගොඩනැගීම වෙනුවෙන් ජාතික සුපිළිපන් සතිය අද ඇරඹෙනවා,False,sinhala,f7af6c15377013f46ba74ccdcc17c9a10fc8e7fd89a8b31f8413cc4642ab27bb,DUP_f7af6c15377013f4,1,False,150,5.017279836814924,0.5666666666666667,0.5477707006369427,0.013333333333333334,0.01910828025477707,0.0,0.006369426751592357,0.42,0.40764331210191085,0.0,0.006369426751592357,0.0,0.006369426751592357,0.0,0.006369426751592357,like,0.5666666666666667,0.14666666666666667,neutral,0.4218059617006028,0.04292306098433752,0.3822244147745375,True,0.013333333333333334,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
71,196,1,0,2,0,391,1,591,591,RF_POST_000071,මීගමුව බන්ධනාගාරයේ ගැටුමෙන් තුවාල ලබා කොළඹ ජාතික රෝහලේ ප්රතිකාර ලබමින් සිටි තවත් බන්ධනාගාර නිළධාරීන් 2කු මියයයි.ඒ අනුව මියගිය මුළු නිළධාරීන් සංඛ්යාව 10ක්. ගැටුමෙන් මියගිය සංඛ්යාව 31 දක්වා ඉහළට.,False,sinhala,1178d069f5cbf2d9d0f71a9a9329f96be1771e99a566ed522bb04ecaa3051ef5,DUP_1178d069f5cbf2d9,1,False,591,6.3835066348840055,0.3316412859560068,0.3294314381270903,0.001692047377326565,0.0033444816053511705,0.0,0.0016722408026755853,0.00338409475465313,0.005016722408026756,0.0,0.0016722408026755853,0.6615905245346869,0.6555183946488294,0.001692047377326565,0.0033444816053511705,sad,0.6615905245346869,0.3299492385786802,negative,0.6431361421306988,-0.7793512584473082,0.34954812460536644,False,0.001692047377326565,0.6632825719120135,negative,-0.9949109414758269,reactionfusion_v1_provisional,train,approved
72,101,6,4,0,0,26,0,137,137,RF_POST_000072,ජාතික ලේඛනාරක්ෂ දෙපාර්තමේන්තුවේ හිටපු අධ්යක්ෂ ආචාර්ය ගිනිගේ හරිස්චන්ද්ර ද සිල්වා මහතා පිළිබඳ ගෞරවණීය මතකය දිනේවා,False,sinhala,cd26fab1f6d3cf690c49133629a9954bd082d1038aff5afdabe735525f93a540,DUP_cd26fab1f6d3cf69,1,False,137,4.927253685157205,0.7372262773722628,0.7083333333333334,0.043795620437956206,0.04861111111111111,0.029197080291970802,0.034722222222222224,0.0,0.006944444444444444,0.0,0.006944444444444444,0.1897810218978102,0.1875,0.0,0.006944444444444444,like,0.7372262773722628,0.5474452554744526,negative,0.18930874028333408,-0.2531294044814956,0.4010056436181961,True,0.059854014598540145,0.1897810218978102,negative,-0.52046783625731,reactionfusion_v1_provisional,validation,approved
73,396,5,1,58,1,0,0,461,461,RF_POST_000073,"මහර ගැන මගේ පෝස්ටුවේ මට බණින කොම්පාසු හිතැතියෙනි ,එහි ආණ්ඩුවට හා මට බණින මහතුනි. මීගමුව ගැන මා ලියූ පහත කමෙන්ටුව කරු/ කියවන්න.✌",False,sinhala,b551d6a0def37ef170c918b524212e40d45aace5cf554263e79570bc69351000,DUP_b551d6a0def37ef1,1,False,461,6.135564891081739,0.8590021691973969,0.8482905982905983,0.010845986984815618,0.01282051282051282,0.0021691973969631237,0.004273504273504274,0.12581344902386118,0.12606837606837606,0.0021691973969631237,0.004273504273504274,0.0,0.002136752136752137,0.0,0.002136752136752137,like,0.8590021691973969,0.7331887201735358,neutral,0.4562881168535695,0.03167806569915364,0.24000901506929367,True,0.012039045553145337,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
74,1482,23,8,279,10,9,1,1812,1812,RF_POST_000074,මහර අවුලකින් තොරව සමථවේවා! . එසේනොවී මීගමුව මෙන් වුවහොත් අදාළ පාලනය බාර සැම ඊයේ 😪තීන්දුව 😪ගැන සිතීම යෙහෙකි.☠️.,False,sinhala,e91a99785e1777d0c806f8e210aad8dcd831502bcad361fe30bde8021f6547c5,DUP_e91a99785e1777d0,1,False,1812,7.502738210754851,0.8178807947019867,0.8152831225948324,0.012693156732891833,0.013194062671797692,0.004415011037527594,0.004947773501924134,0.15397350993377484,0.15393073117097306,0.005518763796909493,0.006047278724573941,0.004966887417218543,0.005497526113249038,0.0005518763796909492,0.0010995052226498076,like,0.8178807947019867,0.6639072847682119,neutral,0.5124249761311861,0.02567017589216674,0.3037445519976551,True,0.015121412803532009,0.005518763796909493,positive,0.4652406417112299,reactionfusion_v1_provisional,train,approved
75,621,251,11,0,1,0,0,884,884,RF_POST_000075,එදාමෙන් අදත් රන් හෙල්ල රුමේෂ්❤️ ගැන ආඩම්බරවෙමු. ඒ ජයෙන් ඉන්දියාවට කොචොක් නෙකෙරමු .,False,sinhala,fa8d9be090c81e88c8e97ffcf6534f6ba1547a673531404e98e0545f1b3b04a8,DUP_fa8d9be090c81e88,1,False,884,6.785587645007929,0.7024886877828054,0.6980920314253648,0.2839366515837104,0.2828282828282828,0.012443438914027148,0.013468013468013467,0.0,0.001122334455667789,0.0011312217194570137,0.002244668911335578,0.0,0.001122334455667789,0.0,0.001122334455667789,like,0.7024886877828054,0.41855203619909503,positive,0.40851516329173115,0.4931324868684387,0.3431828859867312,False,0.2907805429864253,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
76,286,0,0,35,1,0,0,322,322,RF_POST_000076,පළාත් සභා ඡන්ද විමසීම ගැන මගේ මතය කමෙන්ටුවේ. මාධ්යවල පලවූ පරිදි නොව කැපීමෙන් හෝ එඩිට්වලින් තොරව කෙටියෙන් .,False,sinhala,1bb8151e7968fd2a3bdd8c54db6ca9bc1debc0455b1a56992680706aa8b26f5a,DUP_1bb8151e7968fd2a,1,False,322,5.777652323222656,0.8881987577639752,0.8723404255319149,0.0,0.00303951367781155,0.0,0.00303951367781155,0.10869565217391304,0.1094224924012158,0.003105590062111801,0.0060790273556231,0.0,0.00303951367781155,0.0,0.00303951367781155,like,0.8881987577639752,0.7795031055900621,neutral,0.5926989063680681,0.0,0.18729321555729742,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
77,90,30,1,0,0,0,0,121,121,RF_POST_000077,ජාත්යාන්තර මිත්රත්ව දිනය අදයි . (මිතුරුකම ගැන උපුටා ගැනීම් කිහිපයක් කමෙන්ටුවේ ),False,sinhala,5d793e6557d3804fef10e3d5d7b270e9fec2d80f9f95cadb3992368b69ee3982,DUP_5d793e6557d3804f,1,False,121,4.804021044733257,0.743801652892562,0.7109375,0.24793388429752067,0.2421875,0.008264462809917356,0.015625,0.0,0.0078125,0.0,0.0078125,0.0,0.0078125,0.0,0.0078125,like,0.743801652892562,0.49586776859504134,positive,0.3475945795469207,0.4518217087371742,0.31119247581861886,True,0.2524793388429752,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved
78,209,6,1,77,1,0,0,294,294,RF_POST_000078,කාවාඩි ගැන මේ සටහනේ කමෙන්ටුව හැර ආයිත් ලියා පලක් නැහැ. වැඩේ ආඳා යවා තබා වලපත ගත්තාසේය.,False,sinhala,c3765b11f97de3b28b6e54012609afbe5df8801ef2c50c03583380ef122a39b6,DUP_c3765b11f97de3b2,1,False,294,5.68697535633982,0.7108843537414966,0.6976744186046512,0.02040816326530612,0.023255813953488372,0.003401360544217687,0.006644518272425249,0.2619047619047619,0.2591362126245847,0.003401360544217687,0.006644518272425249,0.0,0.0033222591362126247,0.0,0.0033222591362126247,like,0.7108843537414966,0.4489795918367347,neutral,0.31631798568634056,0.06425529092063315,0.3656736622467872,True,0.022278911564625848,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved
79,787,19,4,1382,6,1,1,2200,2200,RF_POST_000079,පාතාලෙට බයේ කාවඩි තහනම ✖️ කියූ අපට බැනපු ඩිටර්ජන් ඇණිය දැන් පෙරින් පෙළ ගමනේයා!,False,sinhala,9289c7da768042bd29167c1d4557e925a7bbc36e00ac64f6a653ba6e33e8473c,DUP_9289c7da768042bd,1,False,2200,7.696667081526462,0.3577272727272727,0.3570457634798369,0.008636363636363636,0.009062075215224286,0.0018181818181818182,0.0022655188038060714,0.6281818181818182,0.6266425011327594,0.0027272727272727275,0.0031717263253285004,0.00045454545454545455,0.0009062075215224287,0.00045454545454545455,0.0009062075215224287,haha,0.6281818181818182,0.27045454545454545,neutral,0.5066605443755324,0.031752366632386536,0.3779239851519232,True,0.009636363636363637,0.0009090909090909091,positive,0.8275862068965517,reactionfusion_v1_provisional,train,approved
80,133,9,3,0,1,116,0,262,262,RF_POST_000080,මිතුරන්ගේ ඕනෑම අසීරු අවස්ථාවක ඔවුන් අත් නොහැරි මහින්ද මඩිහහේවා මහතා අප හැර ගොසිනි 😪. ඔහු පිළිබඳ ආදරණීය මතකය දිනේවා !,False,sinhala,4ee0e6bbdd193867eb0ae68c503a46ccc6f707c54edf861a5de66fb539cbee46,DUP_4ee0e6bbdd193867,2,True,262,5.572154032177765,0.5076335877862596,0.49814126394052044,0.03435114503816794,0.03717472118959108,0.011450381679389313,0.01486988847583643,0.0,0.0037174721189591076,0.003816793893129771,0.007434944237918215,0.44274809160305345,0.4349442379182156,0.0,0.0037174721189591076,like,0.5076335877862596,0.0648854961832061,negative,0.4345299989144066,-0.5669571999401382,0.45898282362745185,False,0.040648854961832064,0.44274809160305345,negative,-0.8318199763126727,reactionfusion_v1_provisional,train,approved
81,2492,80,15,787,10,12,4,3400,3400,RF_POST_000081,"පෙරහැරට කාවාඩි ඕනමද යන්න වෙනම දෙයක් . හැබැයි පාතාල මැතිවරුන්ගෙ වලි නිසා ඒව නවත්වනම්,මක්කටෙයි පොලෝසියක් ?",False,sinhala,4805d44a3956f6cfadc06d060fa208d0da6e2b7f6623389f547eeb7b3834f455,DUP_4805d44a3956f6cf,1,False,3400,8.131824785007195,0.7329411764705882,0.7317287936601116,0.023529411764705882,0.023774581743469327,0.004411764705882353,0.004696213677722336,0.23147058823529412,0.23128852362782507,0.0029411764705882353,0.003228646903434106,0.0035294117647058825,0.0038156736131493983,0.001176470588235294,0.0014675667742882301,like,0.7329411764705882,0.5014705882352941,neutral,0.3443998623061024,0.05974857722136876,0.3718508732507365,True,0.025955882352941176,0.004705882352941176,positive,0.6930455635491607,reactionfusion_v1_provisional,train,approved
82,387,53,5,60,0,0,0,505,505,RF_POST_000082,අපේ යුගයේ මිනිසකුට පෑහැකි ඉහළම වික්රමය නම් කුමන තත්වයක් යටතේවුවද ජාතිවාදී නොවීමය. VIලෙනින් . කරු/ 1කමෙන්ටුව බලන්න,False,mixed,a3836b68bc3c962e36c664e9335f6e212f107d2502ec27fc12f4800d925793e1,DUP_a3836b68bc3c962e,1,False,505,6.226536669287466,0.7663366336633664,0.7578125,0.10495049504950495,0.10546875,0.009900990099009901,0.01171875,0.1188118811881188,0.119140625,0.0,0.001953125,0.0,0.001953125,0.0,0.001953125,like,0.7663366336633664,0.6475247524752475,positive,0.21351660452599594,0.26360133537122615,0.3799370685829899,True,0.1103960396039604,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
83,1593,30,2,417,10,20,7,2079,2079,RF_POST_000083,අර චරිත සහතිකය දුන් නෝනා සුදුසු නිදහස් අධ්යාපන පනත ගෙනආ ඇමතිතුමා නමින් වූ පාසැලට නොව කාලිංග මාඝ විදුහලටය.,False,sinhala,e8e4e77ecb8995c3818e9f682d1c6edd746fd06a2eb4a201b0c95f08fdfe409d,DUP_e8e4e77ecb8995c3,1,False,2079,7.640123172695364,0.7662337662337663,0.7641418983700863,0.01443001443001443,0.014860977948226271,0.000962000962000962,0.0014381591562799617,0.20057720057720058,0.20038350910834132,0.00481000481000481,0.0052732502396931925,0.00962000962000962,0.010067114093959731,0.003367003367003367,0.003835091083413231,like,0.7662337662337663,0.5656565656565656,neutral,0.645015407201219,0.005441942945449156,0.35131217924355457,True,0.014959114959114958,0.012987012987012988,positive,0.07056798623063686,reactionfusion_v1_provisional,train,approved
84,300,4,4,1,3,178,0,490,490,RF_POST_000084,පියෙහි විප්පයොගො දුක්ඛො CD හෙවත් චන්දන වික්රමරත්න සහෘදයාගේ අකල් වියෝව ගැන අපේ සාතිශය සංවේගය ප්රකාශ කර සිටිමු.😪,False,mixed,57032b48bf8d9bb6710e0f8bb5402bee4440403dddbc05fa8eead67ca92bf154,DUP_57032b48bf8d9bb6,1,False,490,6.19644412779452,0.6122448979591837,0.6056338028169014,0.00816326530612245,0.01006036217303823,0.00816326530612245,0.01006036217303823,0.0020408163265306124,0.004024144869215292,0.006122448979591836,0.008048289738430584,0.363265306122449,0.36016096579476864,0.0,0.002012072434607646,like,0.6122448979591837,0.24897959183673468,negative,0.4329407048092302,-0.5433363112785762,0.40627359369288113,False,0.012653061224489798,0.363265306122449,negative,-0.9326818675352878,reactionfusion_v1_provisional,train,approved
85,119,0,1,43,2,2,1,168,168,RF_POST_000085,"දෙමළ,මහමදික,මලයහ තමිල් ඒකාබද්ධ ඉල්ලීම්වලට පක්ෂවුණොත් දේශද්රෝහි ටැටූව වදීවිද? Pl read the 1st comment .",False,mixed,322c397cddcc34046c53d59edb9d4d5ca185f39e1775e41745c8d565d53fe20e,DUP_322c397cddcc3404,1,False,168,5.1298987149230735,0.7083333333333334,0.6857142857142857,0.0,0.005714285714285714,0.005952380952380952,0.011428571428571429,0.25595238095238093,0.25142857142857145,0.011904761904761904,0.017142857142857144,0.011904761904761904,0.017142857142857144,0.005952380952380952,0.011428571428571429,like,0.7083333333333334,0.4523809523809524,neutral,0.4368418339279204,-0.04187876914250104,0.39033656118988175,True,0.003273809523809524,0.017857142857142856,negative,-0.6901408450704226,reactionfusion_v1_provisional,train,approved
86,190,14,1,126,3,0,0,334,334,RF_POST_000086,"ඕවරේට 20,21, 24, 25 වගේ රන්ස් ගහන්න බෝල්දාන භාරත පුතුන් IPL නැති කරාවිද . එනිවේ සදාකල්🏏❤️🏏",False,mixed,2a27a037f8a6bd57edde019d7a37ee868d2cbb559060ca533a3077bcac7a1d9f,DUP_2a27a037f8a6bd57,1,False,334,5.814130531825066,0.5688622754491018,0.5601173020527859,0.041916167664670656,0.04398826979472141,0.0029940119760479044,0.005865102639296188,0.3772455089820359,0.3724340175953079,0.008982035928143712,0.011730205278592375,0.0,0.002932551319648094,0.0,0.002932551319648094,like,0.5688622754491018,0.19161676646706588,positive,0.10322524936082271,0.13361361761615295,0.452926547640382,True,0.043562874251497005,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
87,488,7,1,94,1,0,0,591,591,RF_POST_000087,හිරගේ තදබද අඩුකිරීමට මහමෝදර හා බෝගම්බර ඕනෑමනම් උපරිම මාස6ක් ඇති.විකල්පවලට යායුතුයි.,False,sinhala,7cbee35a96827df34254bf7d18d4346a31fb1a33edf2df6f1fe77e4679439c0c,DUP_7cbee35a96827df3,1,False,591,6.3835066348840055,0.8257191201353637,0.8177257525083612,0.011844331641285956,0.013377926421404682,0.001692047377326565,0.0033444816053511705,0.15905245346869712,0.1588628762541806,0.001692047377326565,0.0033444816053511705,0.0,0.0016722408026755853,0.0,0.0016722408026755853,like,0.8257191201353637,0.6666666666666666,neutral,0.45254687633571944,0.03445406537784189,0.2696342584359511,True,0.012774957698815568,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
88,642,14,1,142,0,3,1,803,803,RF_POST_000088,"අනපේක්ෂිත මට්ටමේ, යස පැහැදිලි කිරීමක් ප්රිසන් ඇමතිවරයා කළා. 🙏 කොම්පාසුව බාලගිරිදෝෂයෙන් හා කළදේ ජනගත නොකිරීමෙන් මිදීම යෙහෙකි.",False,sinhala,f67595a4ad3a268f23fbaf0e342ed8ede89952563b2cedaa6a0ef63e8a12b858,DUP_f67595a4ad3a268f,1,False,803,6.6895992691789665,0.7995018679950187,0.7938271604938272,0.017434620174346202,0.018518518518518517,0.0012453300124533001,0.0024691358024691358,0.17683686176836863,0.1765432098765432,0.0,0.0012345679012345679,0.0037359900373599006,0.0049382716049382715,0.0012453300124533001,0.0024691358024691358,like,0.7995018679950187,0.6226650062266501,neutral,0.458243767852298,0.035722401832430625,0.30495550812428274,True,0.018119551681195518,0.0049813200498132005,positive,0.568733153638814,reactionfusion_v1_provisional,train,approved
