angry_count,angry_ratio,angry_ratio_smoothed,baseline_filtered_label,baseline_filtered_score,calculated_total_reactions,care_count,care_ratio,care_ratio_smoothed,data_origin,dominance_margin,dominant_ratio,dominant_reaction,duplicate_count,duplicate_group_id,fusion_score,haha_count,haha_ratio,haha_ratio_smoothed,is_ambiguous,is_duplicate,label_confidence,label_version,language_type,like_count,like_ratio,like_ratio_smoothed,log_total_reactions,love_count,love_ratio,love_ratio_smoothed,model_text,negative_anchor_mass,positive_anchor_mass,privacy_masked,quality_status,reaction_entropy,reaction_provenance,record_id,sad_count,sad_ratio,sad_ratio_smoothed,sentiment_label,source_row_id,source_total_reactions,split,text_hash,text_provenance,total_reactions,wow_count,wow_ratio,wow_ratio_smoothed,provided_sentiment,provided_joy,provided_affection,provided_amusement,provided_surprise,provided_sadness,provided_anger,provided_care_empathy,provided_fear,provided_disgust,provided_approval,provided_sarcasm,provided_confidence,annotation_provenance,v2_candidate_sentiment,v2_sentiment_label,v2_confidence,v2_probability_negative,v2_probability_neutral,v2_probability_positive,v2_probability_mixed,v2_emotion_probability_joy,v2_emotion_probability_affection,v2_emotion_probability_amusement,v2_emotion_probability_surprise,v2_emotion_probability_sadness,v2_emotion_probability_anger,v2_emotion_probability_care_empathy,v2_emotion_probability_fear,v2_emotion_probability_disgust,v2_emotion_probability_approval,v2_emotion_probability_sarcasm,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,neural_v3_probability_negative,neural_v3_probability_neutral,neural_v3_probability_positive,neural_v3_probability_mixed,neural_v3_emotion_probability_joy,neural_v3_emotion_probability_affection,neural_v3_emotion_probability_amusement,neural_v3_emotion_probability_surprise,neural_v3_emotion_probability_sadness,neural_v3_emotion_probability_anger,neural_v3_emotion_probability_care_empathy,neural_v3_emotion_probability_fear,neural_v3_emotion_probability_disgust,neural_v3_emotion_probability_approval,neural_v3_emotion_probability_sarcasm
9,0.005405405405405406,0.005980861244019139,negative,-0.2722453616054525,1665,295,0.17717717717717718,0.17703349282296652,synthetic_augmentation,0.24864864864864866,0.4954954954954955,like,1,DUP_c1a2a87571df132a,-0.1837324406348177,16,0.00960960960960961,0.010167464114832535,True,False,0.12281700686529898,reactionfusion_v1_provisional,sinhala,825,0.4954954954954955,0.49401913875598086,7.418180822726788,78,0.04684684684684685,0.04724880382775119,"පරණ ෆොටෝ එකක් බැලුවම හිතෙන්නේ තනිකම කියන්නේ කවුරුත් නැති එක නෙවෙයි, තේරුම් ගන්න කෙනෙක් නැති එකයි, ඒත් කාටවත් කියන්නේ නෑ... 🌙💭",0.25225225225225223,0.1442942942942943,False,approved_synthetic_augmentation,0.6630884949772413,fabricated_synthetic,SYN_POST_008373,411,0.24684684684684685,0.24641148325358853,negative,8373,1665,train,c1a2a87571df132a48887b3e8c8f9a11f83dc0313a0299078932bf8897ab7edf,template_generated_synthetic,1665,31,0.018618618618618618,0.019138755980861243,negative,no,no,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.7927671138584916,0.17263395745882737,0.017652735350381206,0.016946193332299804,0.7927671138584916,2.1497778883780766e-05,0.9999982432370822,0.9999999999991678,1.199826757313474e-05,0.9993912247249517,7.315496982623469e-08,0.9999592271456959,8.844282059686805e-13,9.899372202191639e-15,0.9999956265733896,0.0017130263992582802,mixed,mixed,0.7977187848054317,0.07432879123064297,0.06114687718570619,0.06680554677821915,0.7977187848054317,0.3270549668178973,0.5537328787640722,0.3648357108470325,0.05483159444755048,0.4723219896535695,0.09145081913928593,0.26863624362617744,0.08800965353243978,0.16326214359095118,0.5288781449268158,0.3125825827406062
276,0.059508408796895215,0.059634015069967704,positive,0.06421538729633183,4638,14,0.00301854247520483,0.0032292787944025836,synthetic_augmentation,0.5314790858128504,0.6614920224234584,like,1,DUP_4f394705ba4387d8,0.033299268044766676,157,0.033850797757654164,0.034015069967707215,True,False,0.5769190500610891,reactionfusion_v1_provisional,sinhala,3068,0.6614920224234584,0.6607104413347685,8.442254104751743,603,0.13001293661060803,0.13003229278794404,දුබායි ක්රීඩාංගණයේ ශ්රී ලංකා කණ්ඩායමේ අපේ නායකයා අද තරගයේදී දක්ෂ ක්ෂේත්ර රැකවරණයක් පෙන්නුවා. ආඩම්බරයි අපේ පිල ගැන 🙌,0.11578266494178525,0.1316731349719707,False,approved_synthetic_augmentation,0.5969942685853394,fabricated_synthetic,SYN_POST_008376,261,0.05627425614489004,0.05640473627556512,neutral,8376,4638,train,4f394705ba4387d8ba224dbf37545477929cea0043c3a5a837b6e485db2b1499,template_generated_synthetic,4638,259,0.055843035791289346,0.05597416576964478,positive,yes,no,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,neutral,neutral,0.7505834654145601,0.09845361989903248,0.7505834654145601,0.04446434940667598,0.10649856527973134,3.5486627062814446e-05,0.0035523212326054165,0.09474602457710965,8.391394489392656e-05,0.001298248229107792,0.00037002367493420795,5.767630314413121e-07,0.00032908419372616694,0.019744209795464995,7.042426404943476e-05,0.23696658055191103,neutral,neutral,0.7843415619325481,0.08948739795913283,0.7843415619325481,0.03285290093039661,0.0933181391779223,0.17847892634530765,0.30067097870106013,0.3953200706221846,0.06317603180871958,0.39069682231738884,0.12782355606424012,0.18990806742308922,0.07366047617750701,0.21741011542379204,0.28884395184583816,0.3803494737324014
18,0.0066494274104174364,0.007000736919675755,positive,0.6075133165124754,2707,17,0.006280014776505356,0.006632277081798084,synthetic_augmentation,0.5112670853343184,0.7114887329146656,like,1,DUP_1e198e514ea33aa5,0.1073521144397577,542,0.20022164758034725,0.20007369196757555,True,False,0.07672218970326111,reactionfusion_v1_provisional,singlish,1926,0.7114887329146656,0.7100221075902726,7.903965634032166,134,0.04950129294421869,0.04974207811348563,"Api okkoma, weekend eke WiFi eka slow unath Netflix binge karana try eka niwaradi... 🤡 me life eka mokakda karanne",0.012929442186922793,0.05295530107129664,False,approved_synthetic_augmentation,0.45584219916280794,fabricated_synthetic,SYN_POST_008377,17,0.006280014776505356,0.006632277081798084,neutral,8377,2707,train,1e198e514ea33aa5ea4a54efa366cfd7f34dda5304133248b7a3479df1df0227,template_generated_synthetic,2707,53,0.019578869597340228,0.01989683124539425,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.4333557967551406,0.31283005109166223,0.4333557967551406,0.18735161482697,0.06646253732622721,0.04699601546036472,0.05621074571347609,0.06337338938194789,0.0816896617414325,0.05559207827962375,0.13658102395756258,0.3340497080156383,0.030375882106129008,0.4299118720170952,0.1356466766065623,0.4785041537099088,neutral,neutral,0.6452599433308034,0.14820562569237125,0.6452599433308034,0.1388263265202759,0.06770810445654947,0.21487863015299613,0.2847561622608935,0.3293643180295046,0.07517610059147768,0.2899141492723585,0.15692697210317527,0.1925494331386949,0.09392537761899702,0.23086487743418557,0.3170378784366522,0.39201447185658944
9,0.004885993485342019,0.005408328826392645,negative,-0.21799561082662766,1842,292,0.15852334419109662,0.1584640346133045,synthetic_augmentation,0.030944625407166124,0.3566775244299674,sad,1,DUP_3b2e108bcdfd4ebc,-0.1852458402090042,3,0.0016286644951140066,0.002163331530557058,True,False,0.11962871664976747,reactionfusion_v1_provisional,sinhala,600,0.3257328990228013,0.32504056246619795,7.519149957669823,267,0.1449511400651466,0.14494321254732287,"රාත්රියේ තනි වෙලා ඉන්නකොට හිතෙන්නේ දුරින් ඉන්නවා කියලා ආදරය අඩු වෙන්නේ නෑ, තව තදවෙනවා විතරයි, කාලය ගෙවුනත් අමතක නොවී... 🥲🫂",0.36156351791530944,0.23213897937024974,False,approved_synthetic_augmentation,0.70843289636306,fabricated_synthetic,SYN_POST_008379,657,0.3566775244299674,0.35586803677663603,negative,8379,1842,train,3b2e108bcdfd4ebcec14650b096592c7e7b20876f4d4084117cfb4c751f1ab6d,template_generated_synthetic,1842,14,0.00760043431053203,0.008112493239588967,mixed,no,yes,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.9119439465550971,0.08006333745641801,0.004175021118683244,0.0038176948698015797,0.9119439465550971,4.39696587039179e-06,0.999999985439795,0.9999999999999993,1.7071374968108056e-08,0.9999975132341591,7.921088819605333e-11,0.9999999975825065,6.305116760146985e-16,2.779853386875941e-15,0.9999999441793668,0.03325850814391338,mixed,mixed,0.6992277449887676,0.1630362720612318,0.07819454413185231,0.05954143881814816,0.6992277449887676,0.3045413459908688,0.53665067575623,0.3737698718522314,0.05440902771855991,0.4819829257543736,0.0925844132556694,0.27525127651384595,0.08603992502275667,0.16910997916753936,0.5081421348478933,0.3350131341291447
17,0.00538998097653773,0.005694400506168934,positive,0.422283356258597,3154,14,0.004438807863031071,0.004745333755140778,synthetic_augmentation,0.2939124920735574,0.6328471781864299,haha,1,DUP_8b09e16297fc2205,0.035314069101416753,1996,0.6328471781864299,0.6317621006010756,True,False,0.4969736390475041,reactionfusion_v1_provisional,singlish,1069,0.33893468611287253,0.3385004745333755,8.056743774975313,44,0.013950538998097653,0.014236001265422335,"Exam ready wenakota, weekend eke bus eke sema seat ekka gihilla adaraye giyoth ithin... hutto hutto meka real story 😭",0.006658211794546608,0.01639188332276474,False,approved_synthetic_augmentation,0.4084237146101489,fabricated_synthetic,SYN_POST_008380,4,0.0012682308180088776,0.0015817779183802593,neutral,8380,3154,train,8b09e16297fc2205158a27f256dcc08cd7ebed6f865bdf1d55a5861b801870f7,template_generated_synthetic,3154,10,0.0031705770450221942,0.0034799114204365706,mixed,no,no,yes,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,negative,negative,0.33589484395663743,0.33589484395663743,0.2865064878838578,0.16650344027193503,0.2110952278875697,0.023731801883391853,0.21420569126098266,0.8067012022872662,0.44806264948552343,0.1405802191230685,0.6957896845565192,0.18843021332788076,0.029894525313500092,0.5669951298933342,0.23152566525023563,0.8284631188761049,neutral,neutral,0.41646819357579523,0.2710633327193401,0.41646819357579523,0.1134457845945909,0.1990226891102737,0.18001843649953977,0.2697211202582872,0.4477236344416804,0.07626874875324181,0.327334286311904,0.2068319963607436,0.16435555654129208,0.09645144196174231,0.2787924158554197,0.2568381435615558,0.45565853475919604
9,0.003591380686352753,0.003979307600477517,positive,0.22380336351875807,2506,3,0.0011971268954509178,0.0015917230401910067,synthetic_augmentation,0.9285714285714286,0.9485235434956105,haha,1,DUP_61d892a74221902f,0.014732848391900692,2377,0.9485235434956105,0.9462793473935536,True,False,0.5011185432432921,reactionfusion_v1_provisional,singlish,50,0.019952114924181964,0.020294468762435337,7.826842098158293,22,0.008778930566640064,0.00915240748109829,"Exam ready wenakota, exam week eke lecture eke phone balala inne kiyala hitha gaththata professor ballagena inne... sema banda situation eka bro 🙃",0.005985634477254588,0.009437350359138069,False,approved_synthetic_augmentation,0.14250693156531263,fabricated_synthetic,SYN_POST_008382,6,0.0023942537909018356,0.002785515320334262,neutral,8382,2506,train,61d892a74221902f40b6ab8f34d6922765fe97eac0d79c3646699bb7651f1247,template_generated_synthetic,2506,39,0.01556264964086193,0.01591723040191007,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.37979129638523257,0.37979129638523257,0.29630591662368894,0.13243979004016837,0.19146299695091007,0.0034399569703387543,0.016381673483727644,0.6634444666977138,0.7568527778523081,0.10216883250382332,0.8757906125796705,0.5630107616607607,4.05537585631096e-05,0.9414311227000463,0.004815921678475899,0.7337910698058677,negative,negative,0.6272397981674308,0.6272397981674308,0.26228236637025737,0.057864242259144334,0.052613593203167545,0.13196587153800143,0.18341932300041364,0.44665212570319335,0.09145741323901799,0.351557433302008,0.2718183472500918,0.19319067611038102,0.0915511682342397,0.3769977589841339,0.15920272132274058,0.436322717756795
12,0.005035669324381032,0.005439330543933054,positive,0.2349775385847084,2383,53,0.022240872849349558,0.022594142259414227,synthetic_augmentation,0.23206042803189258,0.5111204364246748,like,1,DUP_903e0abfe2437ec7,0.18703391746403075,9,0.0037767519932857744,0.0041841004184100415,True,False,0.13147776466711003,reactionfusion_v1_provisional,sinhala,1218,0.5111204364246748,0.5100418410041841,7.776535028185241,665,0.2790600083927822,0.27866108786610877,"කවදාහරි තේරෙයි කියලා හිතුනා දුරින් ඉන්නවා කියලා ආදරය අඩු වෙන්නේ නෑ, තව තදවෙනවා විතරයි, හැමවෙලාවෙම නෙවෙයි, ඒත් සමහර වෙලාවට... 🥺💔",0.180444817456987,0.2912924884599245,False,approved_synthetic_augmentation,0.5940757008161898,fabricated_synthetic,SYN_POST_008383,418,0.17540914813260597,0.17531380753138076,positive,8383,2383,train,903e0abfe2437ec7e139c97b82e7c4f8aa70e6887381c5c4b4dacb3841d3d067,template_generated_synthetic,2383,8,0.003357112882920688,0.0037656903765690376,mixed,no,yes,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.6668228963169033,0.18731976621179922,0.08577246349840628,0.06008487397289122,0.6668228963169033,0.043012615023845284,0.8647162431272668,0.509083517441618,9.895909546831342e-05,0.9785377240464243,2.0689140120084757e-07,0.9922058987073369,8.885910260585671e-06,0.9514574490745334,0.8817772557888586,0.9937443091225302,neutral,neutral,0.6199515755756082,0.08465079734949583,0.6199515755756082,0.06307565761065893,0.23232196946423703,0.22913200358138736,0.4085697662706568,0.37880940041372313,0.05792703809480397,0.4331070199549963,0.09808659061857247,0.22884280059901152,0.07845023897037942,0.18164108020120293,0.38628510027571583,0.3725037541933749
37,0.009759957794777103,0.010005265929436546,positive,0.22164214523018505,3791,17,0.004484304932735426,0.004739336492890996,synthetic_augmentation,0.7372724874703245,0.8467422843576893,haha,1,DUP_1436276ea20cd02b,0.024917830087157075,3210,0.8467422843576893,0.8454449710373881,True,False,0.5144223136058068,reactionfusion_v1_provisional,singlish,415,0.10946979688736481,0.10953133228014744,8.240648863374913,55,0.014508045370614614,0.01474460242232754,"Machang, class eke assignment deadline eke last minute ma start karana hutta... hutto hutto meka real story 😭",0.010815088367185439,0.0169744130836191,False,approved_synthetic_augmentation,0.2984701062098654,fabricated_synthetic,SYN_POST_008384,4,0.0010551305724083356,0.0013164823591363876,neutral,8384,3791,train,1436276ea20cd02b82da569b3115a562c88c32d14a28c91f57d8eb43f3bd21c9,template_generated_synthetic,3791,53,0.013980480084410446,0.014218009478672985,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.3350612855573742,0.3350612855573742,0.3038476050603655,0.1449667864112103,0.21612432297104997,0.004193487034019743,0.041778163078598315,0.6923873594543459,0.7580637446480873,0.06477513663839171,0.7903995351082092,0.23742573057741048,0.0003358602612851985,0.8847023899652948,0.015262637664102454,0.7150336851858192,neutral,neutral,0.4446745812985839,0.37858181468825997,0.4446745812985839,0.07372699541882999,0.10301660859432625,0.1437805884969679,0.21198388193015658,0.4705650855299949,0.08550934428399373,0.34578148313186247,0.24105088851317844,0.17216786985659055,0.08909375872080896,0.3341849072711445,0.18384821330827278,0.44631883057097754
360,0.18395503321410323,0.18380855397148677,negative,-0.6014699482616895,1957,51,0.026060296371997957,0.026476578411405296,synthetic_augmentation,0.050076647930505876,0.28921819110884006,like,1,DUP_9e13ce7b6c98dc34,-0.4514486118232314,41,0.020950434338272865,0.021384928716904276,True,False,0.25531788614506085,reactionfusion_v1_provisional,sinhala,566,0.28921819110884006,0.28869653767820774,7.579678823090456,178,0.09095554420030659,0.09114052953156823,නොක් අවුට් තරගයේ පකිස්ථාන කණ්ඩායමේ අලුත් පිතිකරු අද තරගයේදී දක්ෂ ක්ෂේත්ර රැකවරණයක් පෙන්නුවා. ආඩම්බරයි අපේ පිල ගැන 🙌,0.4230965763924374,0.10528870720490546,False,approved_synthetic_augmentation,0.8688950216773166,fabricated_synthetic,SYN_POST_008385,468,0.2391415431783342,0.23879837067209775,negative,8385,1957,train,9e13ce7b6c98dc345630f14d7ddc0476e4602a97513cb009aeae321cd3f9fad4,template_generated_synthetic,1957,293,0.14971895758814513,0.14969450101832993,positive,yes,no,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,mixed,mixed,0.6603167297216108,0.1728308819493121,0.16149832684113616,0.005354061487940928,0.6603167297216108,1.5522733291439897e-08,6.305116760146985e-16,0.9202163493332669,0.9999999992666961,1.873744023368704e-08,2.081421591055446e-13,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,9.908366806323386e-16,8.829002460396143e-10,neutral,neutral,0.874646595119512,0.08309610690231017,0.874646595119512,0.02454435652546743,0.017712941452710247,0.16054286615332022,0.21757430976051015,0.42173675707434155,0.08163385541405285,0.3168508956945936,0.1430680048559742,0.1537878951239557,0.0702566768685988,0.20518212008303016,0.2023531164085976,0.3005605931750064
136,0.136,0.13604766633565044,negative,-0.10764716669723087,1000,3,0.003,0.003972194637537239,synthetic_augmentation,0.145,0.396,haha,1,DUP_c8c56420d19c4fc4,-0.0812608074505621,396,0.396,0.394240317775571,True,False,0.781384236772739,reactionfusion_v1_provisional,sinhala,251,0.251,0.2502482621648461,6.90875477931522,120,0.12,0.12015888778550149,"යූටියුබර්කම් කරන තරුණයා නව ගීතයක් නිකුත් කරලා දිනයකින්ම වීඩියෝ මිලියන් ගාණක් ගැහුවා, රසිකයෝ අතරේ මිශ්ර ප්රතිචාර... දැන් ඉතිං කවුරු කොහොම හිතුවත් සමාජ මාධ්ය නම් රත් වෙලා 🔥",0.15100000000000002,0.12165,False,approved_synthetic_augmentation,0.781384238383292,fabricated_synthetic,SYN_POST_008387,15,0.015,0.015888778550148957,mixed,8387,1000,train,c8c56420d19c4fc4ba19621d2e6faa5555770160e0bc76ae47474e251dc13a1c,template_generated_synthetic,1000,79,0.079,0.07944389275074479,neutral,no,no,no,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.6503577838277131,0.03461080712296711,0.3052737172485788,0.009757691800740893,0.6503577838277131,4.0399147543227576e-07,0.00028901196290588067,0.9832270609049113,1.8640591949867503e-06,5.4871783881715256e-06,6.92511750956635e-05,6.305116760146985e-16,5.540661611612195e-07,2.7431654035549703e-06,1.0157810834307723e-07,0.0065427026049352,neutral,neutral,0.8245153961571853,0.11375979642631262,0.8245153961571853,0.0259488308875588,0.03577597652894323,0.17295685261649293,0.2501011886505189,0.43316198540706197,0.06745375330713584,0.336741844358231,0.13935766861225057,0.14803614351826128,0.06938753783751031,0.20404474444764187,0.2432932551475541,0.3333481737095675
24,0.004840661557079467,0.005035246727089627,positive,0.5415074678707885,4958,9,0.0018152480839048004,0.002014098690835851,synthetic_augmentation,0.13513513513513514,0.5502218636546995,haha,1,DUP_2c0ba6699caeebf7,0.054295882524978245,2728,0.5502218636546995,0.5496475327291037,True,False,0.3934124541048234,reactionfusion_v1_provisional,singlish,2058,0.41508672851956435,0.4147029204431017,8.508959386489133,106,0.021379588543767647,0.021550855991943604,"Mata one dawasak, weekend eke lecture eke phone balala inne kiyala hitha gaththata professor ballagena inne... life be like 💀",0.006655909640984267,0.022377974989915287,False,approved_synthetic_augmentation,0.4370330599304098,fabricated_synthetic,SYN_POST_008389,9,0.0018152480839048004,0.002014098690835851,neutral,8389,4958,train,2c0ba6699caeebf7b015768a4d1fa0840791c56bea90b358fb80c032871897ad,template_generated_synthetic,4958,24,0.004840661557079467,0.005035246727089627,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.34846668392520963,0.34846668392520963,0.32076672667059747,0.17232630153784997,0.158440287866343,0.03110568787664042,0.22045380623410984,0.8345491904668831,0.32840248672694683,0.08441340688440013,0.5730979718679261,0.13142360390745256,0.0405229797768957,0.40984300919581945,0.2563730570937675,0.8723645081119111,neutral,neutral,0.49994808137189534,0.24851869229268378,0.49994808137189534,0.14118604523406827,0.11034718110135262,0.2034300315400773,0.2884839548349717,0.439444411245914,0.07537432377311251,0.30520406833263464,0.17807470605661302,0.16047575996093605,0.09549721809848996,0.24025186338405077,0.2830718467903207,0.4424025137225841
21,0.00519159456118665,0.005429417571569595,positive,0.12359550561797752,4045,0,0.0,0.00024679170779861795,synthetic_augmentation,0.08084054388133498,0.5260815822002473,haha,1,DUP_97149a6e9437f754,0.009296548293060081,2128,0.5260815822002473,0.5254195459032577,True,False,0.6597434759666911,reactionfusion_v1_provisional,singlish,1801,0.44524103831891226,0.44471865745310957,8.305484017727691,50,0.012360939431396786,0.012586377097729516,"Api okkoma, exam week eke bus eke sema seat ekka gihilla adaraye giyoth ithin... life be like 💀",0.009641532756489494,0.012360939431396786,False,approved_synthetic_augmentation,0.430293561678346,fabricated_synthetic,SYN_POST_008390,18,0.004449938195302843,0.004689042448173741,neutral,8390,4045,train,97149a6e9437f754ef0694d008b26b3a10f80b9a65934eb1196b3a3bfb35ef3a,template_generated_synthetic,4045,27,0.006674907292954265,0.006910167818361303,mixed,no,no,yes,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,negative,negative,0.3597146308490096,0.3597146308490096,0.3214541192386592,0.1546157207779167,0.16421552913441453,0.0074401029385579125,0.11505817660592395,0.8331468115005016,0.2919997507273198,0.09098783041062791,0.8758288098469881,0.20289873236605516,0.13471680697517027,0.6611559831859474,0.16151039246533505,0.9200183019701493,neutral,neutral,0.4144635630090824,0.3456690328130065,0.4144635630090824,0.0764509361190949,0.1634164680588163,0.15433668473241027,0.2512858947271256,0.4278479912150761,0.07657993505534672,0.3382304870239251,0.20612332953278262,0.16850810881989065,0.10341645084906934,0.2662504456499154,0.24293024343663752,0.46218708501744193
6,0.004739336492890996,0.0054988216810683424,positive,0.6602675974403723,1266,285,0.22511848341232227,0.2246661429693637,synthetic_augmentation,0.2985781990521327,0.523696682464455,like,1,DUP_3de308914fb76e9d,0.3634953216458877,6,0.004739336492890996,0.0054988216810683424,True,False,0.24399808826312597,reactionfusion_v1_provisional,sinhala,663,0.523696682464455,0.5216025137470542,7.144407180321139,200,0.1579778830963665,0.15789473684210525,"කවදාහරි තේරෙයි කියලා හිතුනා සමහරු ජීවිතේට ආවේ පාඩම් උගන්නන්නයි, ඉන්නන්නම නෙවෙයි, කාලය ගෙවුනත් අමතක නොවී... 💫🖤",0.05766192733017378,0.2817930489731438,False,approved_synthetic_augmentation,0.6574898011849172,fabricated_synthetic,SYN_POST_008395,67,0.05292259083728278,0.05341712490180676,positive,8395,1266,train,3de308914fb76e9d60d5e9ace2ef11b7910547d00c8ad31128c532edccf397b5,template_generated_synthetic,1266,39,0.030805687203791468,0.031421838177533384,negative,no,no,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,positive,positive,0.3478298498623795,0.33930120067483555,0.14035887600414504,0.3478298498623795,0.17251007345864,0.035464327232987404,0.9248819111491278,0.9999949331901735,2.0039389413471533e-05,0.5307486960773751,8.725763458111178e-08,0.9482477502837818,2.2651373369701683e-06,3.180678588301844e-08,0.9994247296401774,0.0005097153850053808,mixed,mixed,0.46871153407258503,0.05672608129110127,0.2255521147113915,0.24901026992492228,0.46871153407258503,0.47064995615554245,0.591755658207891,0.39410475952196594,0.0458133523959315,0.37581898887354104,0.06563909122026887,0.19219127673193498,0.06496924620380282,0.13483464356829958,0.5894252616894788,0.2502027262150547
4,0.001851851851851852,0.0023073373327180432,positive,0.17633784655061246,2160,96,0.044444444444444446,0.04476234425473004,synthetic_augmentation,0.08796296296296297,0.4013888888888889,like,1,DUP_38c9247d487643c8,0.15612338234365894,4,0.001851851851851852,0.0023073373327180432,True,False,0.10614093228082146,reactionfusion_v1_provisional,sinhala,867,0.4013888888888889,0.40055376095985235,7.6783263565068856,677,0.31342592592592594,0.3128749423165667,"අහම්බෙන් මතක් වුනා ඉවසුවත් හැමදේටම කෙනෙක්ට උත්තර දෙන්න බෑ කියලා, හිත ඇතුලේම තියාගෙන... 😢🤍",0.23657407407407408,0.3378703703703704,False,approved_synthetic_augmentation,0.6402942251509266,fabricated_synthetic,SYN_POST_008396,507,0.23472222222222222,0.2344254730041532,positive,8396,2160,train,38c9247d487643c82accfde2a065c9b6eb2c832752c0a4aa88a7b8bc95604908,template_generated_synthetic,2160,5,0.0023148148148148147,0.0027688047992616522,negative,no,no,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.724571440288398,0.18036285610944414,0.049888110104948244,0.04517759349720971,0.724571440288398,0.01570291009392357,0.9847997579344692,0.9910212140365104,2.8993090525493357e-06,0.9991656860484626,3.906472522648611e-09,0.9999915164049293,5.162048323757309e-09,0.9483140323249255,0.9904404850276812,0.9988761556856688,neutral,neutral,0.566397549574422,0.07378078847111608,0.566397549574422,0.06623585085745959,0.29358581109700227,0.24987127818736554,0.4434674575393789,0.3727019288075334,0.05654479904064792,0.4396557662429849,0.09014077465870264,0.23874119121697057,0.07704882180283994,0.17027837501521775,0.419480113922707,0.3539198628727977
175,0.10127314814814815,0.10144092219020173,positive,0.30178571428571427,1728,40,0.023148148148148147,0.02363112391930836,synthetic_augmentation,0.1724537037037037,0.40914351851851855,love,1,DUP_756b417293d4cdc6,0.2732746028995939,28,0.016203703703703703,0.016714697406340056,True,False,0.16323088476105782,reactionfusion_v1_provisional,sinhala,409,0.23668981481481483,0.23631123919308358,7.455298485683291,707,0.40914351851851855,0.4080691642651297,"දුබායි ක්රීඩාංගණයේ දකුණු අප්රිකා කණ්ඩායමේ අලුත් පිතිකරු අද තරගයේදී අද තරගයේ දිනුම ගත්තා. සුපිරි ක්රීඩාවක්, ආස්වාදයෙන් නරඹුවා 😍",0.22627314814814814,0.421875,False,approved_synthetic_augmentation,0.8053709856013803,fabricated_synthetic,SYN_POST_008398,216,0.125,0.1250720461095101,positive,8398,1728,train,756b417293d4cdc6a8b05de7ee2b3ed241c12533a9758b9c964ed1db31fada1e,template_generated_synthetic,1728,153,0.08854166666666667,0.08876080691642652,positive,yes,yes,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,mixed,mixed,0.9382689547574622,9.541194082713648e-05,0.06158035384190289,5.527945980778899e-05,0.9382689547574622,0.00016127146211618386,2.2865705585355213e-06,0.9999993663412087,4.6847256719450165e-11,0.003914738800672307,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,1.1236127813698033e-05,2.0385903979085976e-10,neutral,neutral,0.7940010800953037,0.0767867434536952,0.7940010800953037,0.047768148627955184,0.08144402782304602,0.2734104368753658,0.36292972597490547,0.400114137848237,0.06066070346728938,0.3375192197332383,0.10101200080605019,0.16949095635482797,0.06441971545813847,0.1623268055027977,0.36010947217732625,0.27299502378854135
